plot;tree.n;h.status.x;def;height;DBH;canopyA;mycrhz;pci;richness.05;richness.010;shannon.05;shannon.010;shrubcov.05;shrubcov.010;FRic05;FEve05;FDiv05;RaoQ05;FRic010;FEve010;FDiv010;RaoQ010;Ndef.m;Ntindex;Ndindex;basalA.hectare;stands.hectare;slope;comp;aridity.index;lat;long;pH;CO3;C;N;pbray;NO3;NH4;Ca.mass;Ca.mol;Mg.mass;Mg.mol;K.mass;K.mol;Na.mass;Na.mol;humid;sand;LAB.a.010;LAB.a.05;LAB.r.010;LAB.r.05;CIS.a.010;CIS.a.05;CIS.r.010;CIS.r.05;FAB.a.010;FAB.a.05;FAB.r.010;FAB.r.05;NMDS1;NMDS2
Arroyo Cortijo;490;D;45;-0.039;-0.964;-0.925;NA;NA;1.492;1.296;1.425;1.495;0.941;1.275;-0.215;1.058;0.504;-0.292;-0.324;0.748;0.635;-0.167;-0.346;0.683;0.575;0.434;3.247;1.374;-0.447;-1.448;1.203;1.685;0.228;-0.102;0.067685532;0.318991147;-0.706;0.593;-0.779;1.647;1.647;0.215;0.217;-0.021;-0.022;0.079;0.078;1.499;-0.954;-0.219338048;-0.268853953;-0.355995748;-0.342184035;0.343428481;0.251077285;-0.123665425;-0.060981178;1.164564424;0.09082816;0.655265299;0.028080686;-0.571177783;-0.877141989
Arroyo Cortijo;491;D;85;0.24;-0.594;0.692;-0.158;NA;0.124;1.296;0.891;1.284;-0.095;0.794;-0.258;1.754;0.573;-0.34;-0.312;0.658;-0.11;-0.294;-0.005;0.444;1.007;0.788;2.44;0.393;-0.583;-1.448;1.193;1.683;-2.023;-0.102;0.887276705;0.747136119;-0.457;1.195;1.513;-0.415;-0.415;-0.055;-0.054;-0.174;-0.174;0.963;0.958;0.895;-1.344;-0.244068148;-0.452508824;-0.328114532;-0.466534796;0.910931314;0.026367249;0.762255364;0.64028769;-0.323002156;-0.318363245;-0.351432294;-0.368853957;-0.44814243;-0.426637558
Arroyo Cortijo;492;H;5;0.519;-1.136;-0.74;NA;NA;0.58;0.543;1.185;1.249;-0.687;0.019;-0.274;1.16;0.599;-0.343;-0.332;0.995;0.157;-0.276;-0.091;-0.133;-0.264;-0.002;3.247;-0.815;-0.608;-1.448;1.197;1.684;-0.215;-0.102;-0.019050343;0.362945193;-0.613;0.113;-0.609;-0.203;-0.203;0.57;0.571;-0.299;-0.299;-0.215;-0.219;-0.212;-1.111;0.137874508;-0.250334134;0.285272219;0.578011595;-0.007835345;-0.455887167;0.383306587;0.929779465;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.140796899;-0.795385223
Arroyo Cortijo;493;D;70;-1.295;-1.185;-1.489;-1.512;0.28;1.492;2.05;1.572;1.741;2.421;2.309;-0.223;0.555;0.003;-0.318;-0.319;0.844;-0.089;-0.267;-1.375;0.025;-1.062;-0.367;1.835;0.317;-0.608;-1.448;1.201;1.685;0.413;-0.102;-0.205092511;-0.097758332;-0.706;0.204;-0.591;0.259;0.259;-0.205;-0.203;0.03;0.03;-0.365;-0.368;0.601;-1.117;0.049945263;0.039809696;-0.295586447;-0.277521639;2.151067004;2.452517387;0.659836776;0.765068628;0.783452325;0.70668189;0.14644532;0.185594434;-0.303365832;-0.854991419
Arroyo Cortijo;494;H;25;0.659;-0.225;0.143;0.209;NA;1.036;2.426;1.296;1.653;1.286;0.548;-0.217;1.423;-0.181;-0.332;-0.275;0.821;0.027;-0.294;-0.752;-0.827;-0.826;-0.787;-0.181;-0.136;-0.423;-1.448;1.203;1.684;-0.362;-0.102;-0.812243641;-0.55683393;-0.649;-0.227;1.309;0.144;0.144;-0.528;-0.53;-0.253;-0.253;0.484;0.481;0.283;-0.695;-0.444656737;-0.452508824;-0.472167481;-0.466534796;0.572621899;1.527512376;0.62399027;0.892345184;0.693296775;-0.02765824;0.671678847;-0.129433061;-0.568515731;-0.519901202
Arroyo Cortijo;495;D;75;0.985;-0.619;-0.593;NA;NA;1.948;2.05;1.609;2.355;1.779;1.484;-0.215;0.704;-0.154;-0.313;-0.289;1.301;0.482;-0.219;0.493;0.462;1.048;0.236;4.053;1.45;-0.792;-1.448;1.203;1.685;2.867;-0.102;0.285153742;0.405271312;-0.706;-0.778;-0.343;2.528;2.528;0.239;0.24;-0.11;-0.11;0.614;0.619;0.095;-0.463;-0.37458812;-0.259594043;-0.448933134;-0.377002248;0.706650224;1.697327494;0.086292681;0.657757022;0.92278363;0.037095955;0.414533266;-0.129433061;-0.607468725;-0.771115417
Arroyo Cortijo;496;H;65;0.566;-0.286;0.191;NA;NA;1.036;1.296;0.873;1.706;-0.144;0.339;-0.249;1.026;1.011;-0.345;-0.312;1.463;0.297;-0.272;-0.295;0.289;0.628;-0.029;1.432;0.815;-0.805;-1.448;1.197;1.685;-0.27;-0.102;0.974012581;1.458540503;-0.281;2.541;-0.398;0.366;0.366;0.86;0.86;0.015;0.015;-0.394;-0.399;1.061;-0.759;-0.404813798;-0.375342911;-0.425698788;-0.342184035;0.243779169;-0.375853455;0.40635077;-0.233178872;-0.279290374;-0.318363245;-0.28030692;-0.368853957;-0.50221238;-0.204240739
Arroyo Cortijo;497;H;0;0.659;-1.087;-0.257;0.088;2.635;-0.788;0.166;-1.077;0.846;-0.884;-0.142;-0.277;-0.885;-1.231;-0.353;-0.332;0.695;0.205;-0.275;0.123;1.334;1.263;0.7;1.23;0.846;-0.176;-1.448;1.197;1.685;0.228;-0.102;0.720090162;0.869230693;-0.531;2.671;-0.767;0.411;0.412;0.02;0.021;-0.341;-0.342;-0.734;-0.739;1.879;-1.072;-0.135530487;-0.452508824;0.020400667;-0.466534796;-0.157309313;-0.645197677;0.31929497;1.451363784;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.4933438;-0.307274697
Arroyo Cortijo;498;D;95;0.287;-0.779;-1.219;NA;NA;0.58;0.166;0.928;1.232;-0.144;-0.326;-0.198;1.628;0.387;-0.318;-0.331;1.741;0.62;-0.262;0.831;0.006;0.854;-0.308;1.23;0.997;-0.792;-1.448;1.196;1.685;-0.768;-0.102;0.292695992;0.680391086;-0.21;1.129;-0.335;-0.538;-0.538;-0.277;-0.278;-0.652;-0.652;-0.882;-0.887;0.927;-0.84;-0.496864726;-0.452508824;-0.513989305;-0.466534796;-0.350628979;-0.093683319;0.142622905;0.453116284;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.540326032;-0.010097712
Arroyo Cortijo;499;D;90;-0.458;-1.259;-2.041;-1.183;-0.334;1.036;0.543;1.443;1.32;0.349;0.583;-0.189;0.547;0.426;-0.322;-0.331;0.957;0.098;-0.291;-0.33;0.893;0.499;0.418;2.642;0.619;0.07;-1.448;1.184;1.682;-0.51;-0.102;-0.040420052;0.535505525;-0.706;1.308;-0.52;-0.298;-0.298;0.383;0.385;0.096;0.096;-0.8;-0.802;0.96;-0.848;0.350828147;-0.20094795;0.183041094;-0.217833274;0.536748146;0.249538175;0.544615864;0.390725815;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.342673193;-0.577543951
Arroyo Cortijo;500;H;20;0.054;0.391;-0.449;NA;NA;-1.244;0.543;-1.077;1.214;-0.934;0.068;-0.277;-0.885;-1.231;-0.353;-0.331;1.177;0.679;-0.253;0.029;-0.192;-0.242;-0.388;0.424;-0.513;0.255;-1.448;1.186;1.682;-0.418;-0.102;2.050040255;0.986441484;-0.59;1.904;-0.735;0.179;0.179;0.675;0.674;-0.025;-0.025;-0.864;-0.866;1.327;-1.633;-0.400692115;-0.452508824;-0.397817572;-0.466534796;-0.235035777;-0.709327253;-0.095500313;-1.044254965;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.520216045;-0.174804044
Arroyo Cortijo;501;D;90;-1.202;-1.444;-1.432;-1.435;-0.368;1.948;1.673;0.652;0.969;2.223;1.964;-0.196;1.127;0.933;-0.33;-0.299;0.5;0.523;-0.282;0.177;0.413;0.542;-0.068;1.634;0.242;-0.238;-1.448;1.19;1.683;0.228;-0.102;-0.015279218;-0.224736689;-0.671;0.471;-0.701;-0.339;-0.339;-0.009;-0.007;-0.363;-0.363;-0.653;-0.654;0.345;-1.389;-0.070957448;0.01048665;-0.323467663;-0.277521639;0.724088853;0.008924004;-0.095500313;-0.605026066;-0.389935822;-0.318363245;-0.40614412;-0.368853957;-0.654797131;-0.50027677
